StatusDateTime,StatusDateTime1,StatusKey,StateDuration
3-Nov-18,21:02:44,Inbound,793
3-Nov-18,21:03:36,on acd call,312
3-Nov-18,21:08:42,available,435
3-Nov-18,21:08:48,acw,188
3-Nov-18,21:11:56,available,1546
3-Nov-18,21:50:25,on acd call,41
3-Nov-18,21:51:07,acw,35
3-Nov-18,21:51:42,available,152
3-Nov-18,21:54:14,meal break,1806
3-Nov-18,22:24:20,available,1051
3-Nov-18,22:41:51,unscheduled break,170
3-Nov-18,22:44:41,available,1730
3-Nov-18,23:12:39,Inbound,69
3-Nov-18,23:13:31,on acd call,17
3-Nov-18,23:13:48,acw,9
3-Nov-18,23:13:57,available,544
3-Nov-18,23:23:01,unscheduled break,337
3-Nov-18,23:28:38,available,918
3-Nov-18,23:44:36,on acd call,40
3-Nov-18,23:45:17,acw,67
3-Nov-18,23:46:24,available,590
3-Nov-18,23:56:14,break,226
4-Nov-18,0:00:00,break,416
4-Nov-18,0:05:42,Inbound,699
4-Nov-18,0:06:56,available,4
4-Nov-18,0:07:00,on acd call,622
4-Nov-18,0:17:22,acw,20
4-Nov-18,0:17:42,debrief,257
4-Nov-18,0:17:58,Inbound,253
4-Nov-18,0:21:59,available,3
4-Nov-18,0:22:02,on acd call,9
4-Nov-18,0:22:11,acw,16
4-Nov-18,0:22:27,available,8
4-Nov-18,0:22:35,debrief,14
4-Nov-18,0:22:42,outbound acw,160
4-Nov-18,0:22:49,outbound call,153
4-Nov-18,0:25:22,outbound acw,3
4-Nov-18,0:25:25,available,4
4-Nov-18,0:26:23,on acd call,37
4-Nov-18,0:27:01,acw,83
4-Nov-18,0:28:24,available,5
4-Nov-18,0:28:29,on acd call,373
4-Nov-18,0:34:00,acw,42
4-Nov-18,0:34:42,acw,58
4-Nov-18,0:35:40,available,4
4-Nov-18,0:35:44,on acd call,413
4-Nov-18,0:42:37,acw,230
4-Nov-18,0:46:27,debrief,315
4-Nov-18,0:51:42,available,7
4-Nov-18,0:51:49,on acd call,18
4-Nov-18,0:52:07,acw,66
4-Nov-18,0:53:13,available,4
4-Nov-18,0:53:17,on acd call,1065
4-Nov-18,1:11:02,acw,226
4-Nov-18,1:14:48,available,258
4-Nov-18,1:19:06,unscheduled break,501
4-Nov-18,1:27:27,available,58
4-Nov-18,1:27:33,Inbound,407
4-Nov-18,1:28:25,on acd call,355
4-Nov-18,1:34:20,acw,113
4-Nov-18,1:36:13,available,322
4-Nov-18,1:41:35,on acd call,9
4-Nov-18,1:41:44,acw,14
4-Nov-18,1:41:58,available,502
4-Nov-18,1:50:20,administration,656
4-Nov-18,2:01:16,administration,0
7-Nov-18,17:37:13,logged out,0
7-Nov-18,17:37:13,not ready,1508
7-Nov-18,18:02:21,available,1298
7-Nov-18,18:23:07,Inbound,2105
7-Nov-18,18:23:59,on acd call,2053
7-Nov-18,18:58:12,acw,138
7-Nov-18,19:00:30,debrief,405
7-Nov-18,19:07:15,available,418
7-Nov-18,19:14:13,unscheduled break,71
7-Nov-18,19:15:24,available,848
7-Nov-18,19:33:45,on acd call,46
7-Nov-18,19:34:31,acw,46
7-Nov-18,19:35:17,available,595
7-Nov-18,19:47:34,on acd call,59
7-Nov-18,19:48:34,acw,35
7-Nov-18,19:49:09,available,271
7-Nov-18,19:53:40,break,988
7-Nov-18,20:10:08,available,798
7-Nov-18,20:23:26,on acd call,7
7-Nov-18,20:23:33,acw,21
7-Nov-18,20:23:54,available,634
7-Nov-18,20:33:36,Inbound,1012
7-Nov-18,20:34:28,on acd call,960
7-Nov-18,20:50:28,acw,131
7-Nov-18,20:52:39,available,596
7-Nov-18,21:01:42,Inbound,511
7-Nov-18,21:02:35,on acd call,459
7-Nov-18,21:10:14,acw,128
7-Nov-18,21:12:22,available,1211
7-Nov-18,21:31:41,Inbound,63
7-Nov-18,21:32:33,on acd call,11
7-Nov-18,21:32:44,acw,25
7-Nov-18,21:33:09,meal break,1811
7-Nov-18,22:02:59,Inbound,869
7-Nov-18,22:03:20,available,33
7-Nov-18,22:03:53,on acd call,815
7-Nov-18,22:17:28,acw,4
7-Nov-18,22:17:32,debrief,235
7-Nov-18,22:20:48,Inbound,64
7-Nov-18,22:21:27,available,14
7-Nov-18,22:21:41,on acd call,12
7-Nov-18,22:21:53,acw,11
7-Nov-18,22:22:04,available,50
7-Nov-18,22:22:54,on acd call,95
7-Nov-18,22:23:48,acw,40
7-Nov-18,22:24:29,acw,73
7-Nov-18,22:25:42,available,96
7-Nov-18,22:27:18,on acd call,221
7-Nov-18,22:30:59,acw,71
7-Nov-18,22:32:10,available,4
7-Nov-18,22:32:14,on acd call,83
7-Nov-18,22:32:54,acw,42
7-Nov-18,22:33:37,acw,236
7-Nov-18,22:37:33,available,47
7-Nov-18,22:38:13,Inbound,444
7-Nov-18,22:38:20,on acd call,438
7-Nov-18,22:45:38,acw,18
7-Nov-18,22:45:56,available,565
7-Nov-18,22:55:21,unscheduled break,291
7-Nov-18,23:00:12,available,555
7-Nov-18,23:09:27,on acd call,10
7-Nov-18,23:09:37,acw,10
7-Nov-18,23:09:47,available,399
7-Nov-18,23:16:26,on acd call,1062
7-Nov-18,23:34:08,acw,34
7-Nov-18,23:34:42,debrief,316
7-Nov-18,23:39:58,available,634
7-Nov-18,23:50:32,on acd call,291
7-Nov-18,23:55:23,acw,47
7-Nov-18,23:56:10,debrief,131
7-Nov-18,23:58:18,outbound acw,269
7-Nov-18,23:58:21,outbound call,99
8-Nov-18,0:00:00,outbound call,167
8-Nov-18,0:02:47,outbound acw,4
8-Nov-18,0:02:51,available,737
8-Nov-18,0:15:08,break,687
8-Nov-18,0:26:35,available,805
8-Nov-18,0:40:00,on acd call,400
8-Nov-18,0:45:05,acw,95
8-Nov-18,0:46:40,acw,48
8-Nov-18,0:47:28,available,229
8-Nov-18,0:51:17,on acd call,647
8-Nov-18,1:01:17,acw,47
8-Nov-18,1:02:04,acw,80
8-Nov-18,1:03:24,available,425
8-Nov-18,1:10:29,on acd call,126
8-Nov-18,1:12:35,acw,73
8-Nov-18,1:13:48,debrief,262
8-Nov-18,1:18:10,available,758
8-Nov-18,1:30:48,unscheduled break,422
8-Nov-18,1:37:50,available,737
8-Nov-18,1:50:07,administration,607
8-Nov-18,2:00:14,administration,0
8-Nov-18,18:01:22,logged out,0
8-Nov-18,18:01:22,not ready,106
8-Nov-18,18:03:08,available,820
8-Nov-18,18:16:48,unscheduled break,69
8-Nov-18,18:17:57,available,489
8-Nov-18,18:25:13,Inbound,486
8-Nov-18,18:26:06,on acd call,433
8-Nov-18,18:33:19,acw,42
8-Nov-18,18:34:01,debrief,185
8-Nov-18,18:37:06,available,1317
8-Nov-18,18:59:03,on acd call,57
8-Nov-18,19:00:00,acw,40
8-Nov-18,19:00:40,available,131
8-Nov-18,19:02:51,unscheduled break,343
8-Nov-18,19:08:34,available,228
8-Nov-18,19:12:22,unscheduled break,8
8-Nov-18,19:12:30,available,620
8-Nov-18,19:22:50,on acd call,669
8-Nov-18,19:33:59,acw,18
8-Nov-18,19:34:17,available,436
8-Nov-18,19:43:48,on acd call,43
8-Nov-18,19:44:32,acw,29
8-Nov-18,19:45:01,available,288
8-Nov-18,19:49:49,on acd call,105
8-Nov-18,19:50:48,acw,46
8-Nov-18,19:51:34,acw,30
8-Nov-18,19:52:04,break,572
8-Nov-18,20:01:36,available,378
8-Nov-18,20:06:49,Inbound,51
8-Nov-18,20:07:54,administration,3
8-Nov-18,20:07:57,available,408
8-Nov-18,20:14:45,on acd call,121
8-Nov-18,20:16:00,acw,46
8-Nov-18,20:16:46,acw,43
8-Nov-18,20:17:29,debrief,133
8-Nov-18,20:19:42,available,876
8-Nov-18,20:34:18,on acd call,125
8-Nov-18,20:36:23,acw,3
8-Nov-18,20:36:26,debrief,161
8-Nov-18,20:39:07,available,122
8-Nov-18,20:41:09,on acd call,899
8-Nov-18,20:52:42,acw,206
8-Nov-18,20:56:08,acw,28
8-Nov-18,20:56:36,available,6
8-Nov-18,20:56:42,debrief,430
8-Nov-18,21:01:33,Inbound,312
8-Nov-18,21:03:52,available,3
8-Nov-18,21:03:55,on acd call,171
8-Nov-18,21:06:46,acw,212
8-Nov-18,21:10:18,available,4
8-Nov-18,21:10:22,on acd call,282
8-Nov-18,21:15:04,acw,7
8-Nov-18,21:15:11,system fault,109
8-Nov-18,21:16:53,Outbound,268
8-Nov-18,21:17:00,outbound call,245
8-Nov-18,21:21:05,outbound call,0
8-Nov-18,21:33:08,logged out,0
8-Nov-18,21:33:08,not ready,165
8-Nov-18,21:35:53,available,18
8-Nov-18,21:36:11,meal break,1793
8-Nov-18,22:06:04,available,48
8-Nov-18,22:06:52,unscheduled break,176
8-Nov-18,22:09:48,available,57
8-Nov-18,22:11:23,on acd call,44
8-Nov-18,22:12:08,acw,227
8-Nov-18,22:15:55,available,4
8-Nov-18,22:15:59,on acd call,864
8-Nov-18,22:30:23,acw,87
8-Nov-18,22:31:50,debrief,933
8-Nov-18,22:47:23,available,186
8-Nov-18,22:50:29,unscheduled break,857
8-Nov-18,23:04:46,available,730
8-Nov-18,23:16:02,Inbound,61
8-Nov-18,23:16:56,on acd call,7
8-Nov-18,23:17:03,acw,34
8-Nov-18,23:17:37,available,363
8-Nov-18,23:22:45,Inbound,62
8-Nov-18,23:23:40,on acd call,7
8-Nov-18,23:23:47,acw,21
8-Nov-18,23:24:08,available,106
8-Nov-18,23:25:54,on acd call,252
8-Nov-18,23:30:06,acw,38
8-Nov-18,23:30:44,available,814
8-Nov-18,23:44:18,unscheduled break,54
8-Nov-18,23:45:12,available,413
8-Nov-18,23:51:58,Inbound,1325
8-Nov-18,23:52:05,on acd call,475
9-Nov-18,0:00:00,on acd call,843
9-Nov-18,0:14:03,acw,43
9-Nov-18,0:14:46,break,611
9-Nov-18,0:24:57,available,901
9-Nov-18,0:39:51,Inbound,1146
9-Nov-18,0:39:58,on acd call,1139
9-Nov-18,0:58:57,acw,39
9-Nov-18,0:59:36,available,1460
9-Nov-18,1:22:54,Inbound,51
9-Nov-18,1:23:56,administration,10
9-Nov-18,1:24:06,available,360
9-Nov-18,1:37:54,on acd call,45
9-Nov-18,1:38:40,acw,70
9-Nov-18,1:39:50,debrief,393
9-Nov-18,1:46:23,available,186
9-Nov-18,1:49:29,administration,670
9-Nov-18,2:00:39,administration,0
9-Nov-18,18:03:35,logged out,0
9-Nov-18,18:03:35,not ready,31
9-Nov-18,18:04:06,available,1080
9-Nov-18,18:22:06,on acd call,714
9-Nov-18,18:34:00,acw,149
9-Nov-18,18:36:25,outbound call,785
9-Nov-18,18:49:31,outbound acw,3
9-Nov-18,18:49:34,available,712
9-Nov-18,19:01:26,unscheduled break,466
9-Nov-18,19:09:12,available,397
9-Nov-18,19:14:57,Inbound,1173
9-Nov-18,19:15:49,on acd call,1121
9-Nov-18,19:34:30,acw,3
9-Nov-18,19:34:33,debrief,464
9-Nov-18,19:42:13,outbound call,788
9-Nov-18,19:55:22,outbound acw,3
9-Nov-18,19:55:25,debrief,660
9-Nov-18,20:06:25,break,796
9-Nov-18,20:19:41,available,259
9-Nov-18,20:23:08,Inbound,154
9-Nov-18,20:24:00,on acd call,103
9-Nov-18,20:25:43,acw,110
9-Nov-18,20:27:33,available,142
9-Nov-18,20:30:28,on acd call,48
9-Nov-18,20:31:16,acw,102
9-Nov-18,20:32:58,administration,137
9-Nov-18,20:35:15,available,368
9-Nov-18,20:39:59,Inbound,162
9-Nov-18,20:41:23,on acd call,78
9-Nov-18,20:42:41,acw,91
9-Nov-18,20:44:12,available,4
9-Nov-18,20:44:16,on acd call,652
9-Nov-18,20:46:53,Inbound,1597
9-Nov-18,20:55:08,acw,6
9-Nov-18,20:55:14,available,4
9-Nov-18,20:55:18,on acd call,147
9-Nov-18,20:57:44,unscheduled break,946
9-Nov-18,20:57:45,acw,159
9-Nov-18,21:00:24,available,481
9-Nov-18,21:08:25,on acd call,81
9-Nov-18,21:09:07,acw,39
9-Nov-18,21:09:46,acw,37
9-Nov-18,21:10:23,available,126
9-Nov-18,21:12:29,unscheduled break,136
9-Nov-18,21:14:45,available,163
9-Nov-18,21:16:29,Inbound,49
9-Nov-18,21:17:28,administration,9
9-Nov-18,21:17:37,available,94
9-Nov-18,21:19:11,on acd call,88
9-Nov-18,21:20:01,acw,38
9-Nov-18,21:20:39,acw,72
9-Nov-18,21:21:51,available,291
9-Nov-18,21:26:36,Inbound,1040
9-Nov-18,21:26:42,on acd call,1034
9-Nov-18,21:43:56,acw,42
9-Nov-18,21:44:38,debrief,527
9-Nov-18,21:53:25,available,4
9-Nov-18,21:58:23,on acd call,76
9-Nov-18,21:59:40,acw,30
9-Nov-18,22:00:10,available,188
9-Nov-18,22:03:18,on acd call,11
9-Nov-18,22:03:29,acw,22
9-Nov-18,22:03:51,debrief,189
9-Nov-18,22:07:00,available,64
9-Nov-18,22:08:04,on acd call,72
9-Nov-18,22:09:16,acw,141
9-Nov-18,22:11:37,debrief,30
9-Nov-18,22:12:07,available,508
9-Nov-18,22:20:35,on acd call,128
9-Nov-18,22:22:01,acw,42
9-Nov-18,22:22:43,acw,42
9-Nov-18,22:23:25,available,609
9-Nov-18,22:33:34,meal break,1905
9-Nov-18,23:05:19,available,3
9-Nov-18,23:05:22,on acd call,13
9-Nov-18,23:05:34,Inbound,1218
9-Nov-18,23:05:35,acw,7
9-Nov-18,23:05:42,available,5
9-Nov-18,23:05:47,on acd call,1205
9-Nov-18,23:25:52,acw,24
9-Nov-18,23:26:16,debrief,619
9-Nov-18,23:36:35,available,4
9-Nov-18,23:36:39,on acd call,12
9-Nov-18,23:36:51,acw,103
9-Nov-18,23:38:34,available,3
9-Nov-18,23:38:37,on acd call,1035
9-Nov-18,23:52:09,Inbound,391
9-Nov-18,23:55:52,acw,82
9-Nov-18,23:57:14,available,3
9-Nov-18,23:57:17,on acd call,83
9-Nov-18,23:58:04,acw,54
9-Nov-18,23:58:18,Inbound,670
9-Nov-18,23:58:40,acw,111
10-Nov-18,0:00:31,available,4
10-Nov-18,0:00:35,on acd call,93
10-Nov-18,0:01:28,acw,40
10-Nov-18,0:02:08,acw,45
10-Nov-18,0:02:53,available,4
10-Nov-18,0:02:57,on acd call,391
10-Nov-18,0:09:28,acw,18
10-Nov-18,0:09:46,administration,452
10-Nov-18,0:17:18,debrief,103
10-Nov-18,0:19:01,available,54
10-Nov-18,0:19:55,unscheduled break,165
10-Nov-18,0:22:40,available,663
10-Nov-18,0:35:52,on acd call,15
10-Nov-18,0:36:08,acw,104
10-Nov-18,0:37:52,available,896
10-Nov-18,0:52:48,break,618
10-Nov-18,1:03:06,available,4
10-Nov-18,1:05:19,on acd call,20
10-Nov-18,1:05:39,acw,174
10-Nov-18,1:08:33,available,254
10-Nov-18,1:13:38,on acd call,43
10-Nov-18,1:14:21,acw,116
10-Nov-18,1:16:17,debrief,671
10-Nov-18,1:27:28,available,4
10-Nov-18,1:27:32,on acd call,518
10-Nov-18,1:36:10,acw,86
10-Nov-18,1:37:36,available,17
10-Nov-18,1:37:53,on acd call,91
10-Nov-18,1:38:36,acw,48
10-Nov-18,1:39:24,acw,37
10-Nov-18,1:40:01,administration,38
10-Nov-18,1:40:39,available,4
10-Nov-18,1:40:43,on acd call,333
10-Nov-18,1:45:28,acw,48
10-Nov-18,1:46:16,acw,189
10-Nov-18,1:49:25,administration,648
10-Nov-18,2:00:13,administration,0
10-Nov-18,17:59:19,logged out,0
10-Nov-18,17:59:19,not ready,259
10-Nov-18,18:03:38,available,633
10-Nov-18,18:14:04,Inbound,3
10-Nov-18,18:14:11,administration,7
10-Nov-18,18:14:18,available,631
10-Nov-18,18:24:49,unscheduled break,289
10-Nov-18,18:29:38,available,1267
10-Nov-18,18:50:37,Inbound,3
10-Nov-18,18:50:45,administration,6
10-Nov-18,18:50:51,available,480
10-Nov-18,18:57:59,Inbound,577
10-Nov-18,18:58:51,on acd call,277
10-Nov-18,19:03:27,available,249
10-Nov-18,19:03:28,acw,125
10-Nov-18,19:05:33,available,674
10-Nov-18,19:17:29,on acd call,54
10-Nov-18,19:18:23,acw,91
10-Nov-18,19:19:54,debrief,224
10-Nov-18,19:23:38,available,569
10-Nov-18,19:31:39,Inbound,1305
10-Nov-18,19:33:07,on acd call,165
10-Nov-18,19:35:00,break,1104
10-Nov-18,19:35:52,acw,169
10-Nov-18,19:38:41,available,278
10-Nov-18,19:43:19,unscheduled break,179
10-Nov-18,19:46:18,available,234
10-Nov-18,19:50:12,break,619
10-Nov-18,20:00:31,available,127
10-Nov-18,20:01:46,Inbound,52
10-Nov-18,20:02:38,acw,15
10-Nov-18,20:02:38,on acd call,0
10-Nov-18,20:02:53,available,361
10-Nov-18,20:09:29,on acd call,45
10-Nov-18,20:10:15,acw,678
10-Nov-18,20:21:33,available,1144
10-Nov-18,20:40:37,unscheduled break,62
10-Nov-18,20:41:39,available,549
10-Nov-18,20:51:23,on acd call,178
10-Nov-18,20:54:22,acw,454
10-Nov-18,21:01:56,available,977
10-Nov-18,21:17:20,Inbound,242
10-Nov-18,21:18:13,on acd call,189
10-Nov-18,21:21:22,acw,221
10-Nov-18,21:25:03,available,1146
10-Nov-18,21:44:09,unscheduled break,293
10-Nov-18,21:49:02,available,891
10-Nov-18,22:03:02,Inbound,537
10-Nov-18,22:03:53,on acd call,486
10-Nov-18,22:11:59,acw,164
10-Nov-18,22:14:43,available,547
10-Nov-18,22:30:00,on acd call,60
10-Nov-18,22:31:01,acw,28
10-Nov-18,22:31:29,available,1375
10-Nov-18,22:53:14,Inbound,883
10-Nov-18,22:54:24,on acd call,814
10-Nov-18,23:07:58,acw,175
10-Nov-18,23:10:53,meal break,1850
10-Nov-18,23:41:43,available,32
10-Nov-18,23:42:15,debrief,19
10-Nov-18,23:42:30,outbound call,126
10-Nov-18,23:44:37,outbound acw,124
10-Nov-18,23:46:41,available,373
10-Nov-18,23:52:54,on acd call,80
10-Nov-18,23:53:33,acw,89
10-Nov-18,23:54:14,acw,103
10-Nov-18,23:55:57,available,243
11-Nov-18,0:00:00,available,247
11-Nov-18,0:04:07,on acd call,106
11-Nov-18,0:05:09,acw,43
11-Nov-18,0:05:53,acw,41
11-Nov-18,0:06:34,debrief,816
11-Nov-18,0:20:10,available,535
11-Nov-18,0:29:05,on acd call,353
11-Nov-18,0:33:45,acw,72
11-Nov-18,0:34:58,acw,50
11-Nov-18,0:35:48,available,588
11-Nov-18,0:45:36,on acd call,169
11-Nov-18,0:46:13,acw,131
11-Nov-18,0:48:25,acw,18
11-Nov-18,0:48:43,debrief,94
11-Nov-18,0:50:17,available,414
11-Nov-18,0:57:44,on acd call,215
11-Nov-18,1:01:20,acw,79
11-Nov-18,1:02:39,available,435
11-Nov-18,1:09:54,on acd call,922
11-Nov-18,1:25:16,acw,60
11-Nov-18,1:26:16,break,661
11-Nov-18,1:37:17,available,116
11-Nov-18,1:39:13,on acd call,240
11-Nov-18,1:40:06,on acd call,184
11-Nov-18,1:43:13,acw,82
11-Nov-18,1:44:32,outbound call,356
11-Nov-18,1:50:29,outbound acw,735
11-Nov-18,2:02:44,outbound acw,0
13-Nov-18,18:00:47,logged out,0
13-Nov-18,18:00:47,not ready,32
13-Nov-18,18:01:19,available,721
13-Nov-18,18:15:11,on acd call,49
13-Nov-18,18:16:01,acw,37
13-Nov-18,18:16:38,available,849
13-Nov-18,18:31:30,on acd call,46
13-Nov-18,18:32:17,acw,71
13-Nov-18,18:33:28,available,459
13-Nov-18,18:40:58,Inbound,3
13-Nov-18,18:41:07,administration,7
13-Nov-18,18:41:14,available,743
13-Nov-18,18:53:37,on acd call,2921
13-Nov-18,19:42:18,acw,5
13-Nov-18,19:42:23,available,505
13-Nov-18,19:50:48,break,891
13-Nov-18,20:05:39,available,835
13-Nov-18,20:19:34,unscheduled break,440
13-Nov-18,20:26:54,available,591
13-Nov-18,20:36:45,on acd call,203
13-Nov-18,20:40:08,acw,63
13-Nov-18,20:41:11,available,398
13-Nov-18,20:46:55,Inbound,639
13-Nov-18,20:47:49,on acd call,585
13-Nov-18,20:57:34,acw,34
13-Nov-18,20:58:08,available,616
13-Nov-18,21:08:24,on acd call,145
13-Nov-18,21:10:49,acw,12
13-Nov-18,21:11:01,debrief,417
13-Nov-18,21:17:58,available,989
13-Nov-18,21:34:27,on acd call,11
13-Nov-18,21:34:38,acw,20
13-Nov-18,21:34:58,available,286
13-Nov-18,21:38:53,Inbound,62
13-Nov-18,21:39:44,on acd call,11
13-Nov-18,21:39:55,acw,23
13-Nov-18,21:40:18,available,12
13-Nov-18,21:40:30,meal break,1854
13-Nov-18,22:11:24,available,155
13-Nov-18,22:13:59,on acd call,818
13-Nov-18,22:27:37,acw,142
13-Nov-18,22:29:59,available,239
13-Nov-18,22:33:58,on acd call,74
13-Nov-18,22:35:12,acw,31
13-Nov-18,22:35:43,administration,128
13-Nov-18,22:37:51,available,175
13-Nov-18,22:39:53,Inbound,62
13-Nov-18,22:40:46,on acd call,9
13-Nov-18,22:40:55,acw,15
13-Nov-18,22:41:10,available,83
13-Nov-18,22:42:33,on acd call,15
13-Nov-18,22:42:48,acw,9
13-Nov-18,22:42:57,available,395
13-Nov-18,22:49:32,unscheduled break,506
13-Nov-18,22:57:58,available,304
13-Nov-18,23:02:13,Inbound,1333
13-Nov-18,23:03:02,unscheduled break,1313
13-Nov-18,23:21:25,Inbound,995
13-Nov-18,23:24:55,available,5
13-Nov-18,23:25:00,on acd call,781
13-Nov-18,23:38:01,acw,173
13-Nov-18,23:40:54,unscheduled break,321
13-Nov-18,23:45:32,Inbound,280
13-Nov-18,23:46:15,available,10
13-Nov-18,23:46:25,on acd call,228
13-Nov-18,23:50:13,acw,306
13-Nov-18,23:55:19,acw,0
14-Nov-18,0:11:12,logged out,0
14-Nov-18,0:11:12,not ready,57
14-Nov-18,0:12:09,break,687
14-Nov-18,0:23:36,available,62
14-Nov-18,0:24:33,outbound call,272
14-Nov-18,0:29:06,outbound acw,52
14-Nov-18,0:29:50,Inbound,950
14-Nov-18,0:29:58,available,44
14-Nov-18,0:30:42,on acd call,898
14-Nov-18,0:45:40,acw,70
14-Nov-18,0:46:50,debrief,750
14-Nov-18,0:59:20,available,500
14-Nov-18,1:07:40,on acd call,635
14-Nov-18,1:18:15,acw,428
14-Nov-18,1:25:23,available,298
14-Nov-18,1:30:21,on acd call,248
14-Nov-18,1:31:35,acw,174
14-Nov-18,1:34:29,acw,24
14-Nov-18,1:34:53,debrief,646
14-Nov-18,1:34:59,Inbound,929
14-Nov-18,1:45:39,available,3
14-Nov-18,1:45:42,on acd call,286
14-Nov-18,1:50:28,acw,21
14-Nov-18,1:50:49,administration,512
14-Nov-18,1:59:21,administration,0
14-Nov-18,17:59:50,logged out,0
14-Nov-18,17:59:50,not ready,85
14-Nov-18,18:01:15,available,846
14-Nov-18,18:15:21,on acd call,993
14-Nov-18,18:30:58,acw,55
14-Nov-18,18:31:54,acw,21
14-Nov-18,18:32:15,available,680
14-Nov-18,18:42:43,Inbound,701
14-Nov-18,18:43:35,on acd call,649
14-Nov-18,18:54:24,acw,263
14-Nov-18,18:58:47,coaching,4167
14-Nov-18,19:00:17,Inbound,3754
14-Nov-18,20:08:14,available,1118
14-Nov-18,20:26:52,on acd call,1990
14-Nov-18,21:00:02,acw,33
14-Nov-18,21:00:35,break,889
14-Nov-18,21:15:24,available,456
14-Nov-18,21:23:00,unscheduled break,221
14-Nov-18,21:26:41,available,598
14-Nov-18,21:36:39,meal break,1830
14-Nov-18,22:07:09,available,417
14-Nov-18,22:13:14,Inbound,459
14-Nov-18,22:14:06,on acd call,407
14-Nov-18,22:20:53,acw,360
14-Nov-18,22:26:53,debrief,408
14-Nov-18,22:33:41,in a meeting,112
14-Nov-18,22:35:27,outbound call,3981
14-Nov-18,23:41:49,outbound acw,105
14-Nov-18,23:43:34,available,430
14-Nov-18,23:50:44,on acd call,84
14-Nov-18,23:51:20,acw,48
14-Nov-18,23:52:08,acw,32
14-Nov-18,23:52:40,available,440
15-Nov-18,0:00:00,available,725
15-Nov-18,0:12:05,on acd call,21
15-Nov-18,0:12:26,acw,104
15-Nov-18,0:14:10,available,1459
15-Nov-18,0:38:29,unscheduled break,321
15-Nov-18,0:43:50,available,611
15-Nov-18,0:54:01,break,615
15-Nov-18,1:04:16,available,321
15-Nov-18,1:10:46,on acd call,125
15-Nov-18,1:12:52,acw,28
15-Nov-18,1:13:20,available,837
15-Nov-18,1:27:17,unscheduled break,244
15-Nov-18,1:31:21,available,110
15-Nov-18,1:33:11,on acd call,2156
15-Nov-18,2:09:07,acw,304
15-Nov-18,2:14:11,acw,0
15-Nov-18,18:02:03,logged out,0
15-Nov-18,18:02:03,not ready,63
15-Nov-18,18:03:06,administration,209
15-Nov-18,18:06:35,available,870
15-Nov-18,18:21:47,on acd call,44
15-Nov-18,18:22:31,acw,64
15-Nov-18,18:23:35,available,314
15-Nov-18,18:29:25,on acd call,45
15-Nov-18,18:30:11,acw,246
15-Nov-18,18:34:17,available,680
15-Nov-18,18:46:09,on acd call,47
15-Nov-18,18:46:57,acw,53
15-Nov-18,18:47:50,available,188
15-Nov-18,18:50:58,on acd call,335
15-Nov-18,18:56:33,acw,99
15-Nov-18,18:58:12,debrief,257
15-Nov-18,19:02:29,available,38
15-Nov-18,19:03:07,on acd call,6
15-Nov-18,19:03:13,acw,14
15-Nov-18,19:03:27,available,237
15-Nov-18,19:07:24,on acd call,128
15-Nov-18,19:09:09,acw,36
15-Nov-18,19:09:32,acw,59
15-Nov-18,19:10:31,available,346
15-Nov-18,19:16:17,on acd call,644
15-Nov-18,19:27:01,acw,26
15-Nov-18,19:27:27,available,622
15-Nov-18,19:37:49,unscheduled break,407
15-Nov-18,19:44:36,available,583
15-Nov-18,19:54:19,break,969
15-Nov-18,20:10:28,available,937
15-Nov-18,20:26:05,on acd call,609
15-Nov-18,20:36:14,acw,28
15-Nov-18,20:36:42,available,3
15-Nov-18,20:36:45,on acd call,79
15-Nov-18,20:37:23,acw,40
15-Nov-18,20:38:04,acw,49
15-Nov-18,20:38:53,debrief,541
15-Nov-18,20:47:54,available,4
15-Nov-18,20:47:58,on acd call,888
15-Nov-18,21:02:46,acw,129
15-Nov-18,21:04:55,outbound call,136
15-Nov-18,21:07:11,outbound acw,153
15-Nov-18,21:09:44,debrief,728
15-Nov-18,21:21:52,available,535
15-Nov-18,21:30:47,meal break,1832
15-Nov-18,22:01:19,available,1172
15-Nov-18,22:20:48,Inbound,564
15-Nov-18,22:20:51,on acd call,16
15-Nov-18,22:21:07,acw,5
15-Nov-18,22:21:12,available,31
15-Nov-18,22:21:43,on acd call,510
15-Nov-18,22:30:13,acw,47
15-Nov-18,22:31:00,available,297
15-Nov-18,22:37:04,on acd call,99
15-Nov-18,22:38:44,acw,483
15-Nov-18,22:46:07,Inbound,247
15-Nov-18,22:46:47,available,12
15-Nov-18,22:46:59,on acd call,195
15-Nov-18,22:50:14,acw,22
15-Nov-18,22:50:36,debrief,409
15-Nov-18,22:57:25,available,513
15-Nov-18,23:05:58,on acd call,87
15-Nov-18,23:06:32,acw,52
15-Nov-18,23:07:25,acw,66
15-Nov-18,23:08:31,available,4
15-Nov-18,23:09:12,on acd call,39
15-Nov-18,23:09:51,acw,46
15-Nov-18,23:10:37,administration,528
15-Nov-18,23:19:25,available,163
15-Nov-18,23:22:08,on acd call,504
15-Nov-18,23:30:32,acw,30
15-Nov-18,23:31:02,system fault,75
15-Nov-18,23:32:17,system fault,0
15-Nov-18,23:38:06,logged out,0
15-Nov-18,23:38:06,not ready,32
15-Nov-18,23:38:38,available,577
15-Nov-18,23:48:15,acdagentnotanswering,3
15-Nov-18,23:48:18,system fault,124
15-Nov-18,23:50:15,Outbound,398
15-Nov-18,23:50:22,outbound call,370
